,mae,mse,rmse,mape,mspe,batchSize,learningRate,eLayers,dLayers,seqLen
0,1.406329870223999,2.045783758163452,1.4303089380264282,38.2275505065918,19284.912109375,16.0,0.001,2.0,2.0,64.0
1,0.8810160160064697,0.9825297594070435,0.9912263751029968,21.31186866760254,5709.41455078125,16.0,0.001,2.0,2.0,128.0
2,1.4516866207122803,2.1745758056640625,1.4746443033218384,39.22785568237305,20279.9921875,16.0,0.001,2.0,2.0,512.0
3,1.3142024278640747,1.7959243059158325,1.3401210308074951,36.09283447265625,17254.51171875,16.0,0.001,2.0,2.0,1024.0
4,1.6124064922332764,2.665745258331299,1.6327110528945923,42.70504379272461,23943.91015625,16.0,0.001,2.0,4.0,64.0
5,1.4724057912826538,2.234206199645996,1.4947261810302734,38.76563262939453,19624.91796875,16.0,0.001,2.0,4.0,128.0
6,1.2610136270523071,1.6589082479476929,1.287986159324646,35.008426666259766,16213.00390625,16.0,0.001,2.0,4.0,512.0
7,1.2984002828598022,1.7588071823120117,1.326200246810913,35.72042465209961,16862.533203125,16.0,0.001,2.0,4.0,1024.0
8,1.1287068128585815,1.4884026050567627,1.2200011014938354,35.05022430419922,16788.8671875,16.0,0.001,2.0,6.0,64.0
9,1.365155577659607,1.9306015968322754,1.3894609212875366,37.00067138671875,18021.56640625,16.0,0.001,2.0,6.0,128.0
10,1.4322535991668701,2.1190106868743896,1.4556821584701538,38.78523254394531,19828.875,16.0,0.001,2.0,6.0,512.0
11,1.4108290672302246,2.0602664947509766,1.4353628158569336,38.30210876464844,19362.041015625,16.0,0.001,2.0,6.0,1024.0
12,1.0032625198364258,1.0825532674789429,1.0404582023620605,14.339743614196777,2211.505859375,16.0,0.001,2.0,8.0,64.0
13,1.2517194747924805,1.9290663003921509,1.3889082670211792,40.63795471191406,24020.775390625,16.0,0.001,2.0,8.0,128.0
14,1.5181326866149902,2.372506618499756,1.5402942895889282,40.66493225097656,21768.0703125,16.0,0.001,2.0,8.0,512.0
15,1.4639487266540527,2.216233968734741,1.4887020587921143,39.52528381347656,20630.646484375,16.0,0.001,2.0,8.0,1024.0
16,1.3224471807479858,1.9352526664733887,1.3911335468292236,39.1119270324707,20626.6171875,16.0,0.001,2.0,10.0,64.0
17,1.3722985982894897,1.9589837789535522,1.39963698387146,36.093692779541016,16975.84765625,16.0,0.001,2.0,10.0,128.0
18,1.3400737047195435,1.8635567426681519,1.3651214838027954,36.722084045410156,17811.740234375,16.0,0.001,2.0,10.0,512.0
19,1.297500729560852,1.7541581392288208,1.3244463205337524,35.89126968383789,17113.09375,16.0,0.001,2.0,10.0,1024.0
