,mae,mse,rmse,mape,mspe,batchSize,learningRate,eLayers,dLayers,seqLen
0,1.840923547744751,3.4531712532043457,1.8582710027694702,47.52052307128906,29441.65625,32.0,0.1,1.0,1.0,64.0
1,0.5847246050834656,0.40833723545074463,0.6390126943588257,20.14229965209961,5578.416015625,32.0,0.1,1.0,1.0,128.0
2,1.3898488283157349,1.9982978105545044,1.413611650466919,37.867027282714844,18926.7890625,32.0,0.1,1.0,1.0,512.0
3,1.2753959894180298,1.6928261518478394,1.3010865449905396,35.329010009765625,16528.388671875,32.0,0.1,1.0,1.0,1024.0
4,0.7027955651283264,0.5602470636367798,0.7484965324401855,22.09859275817871,6609.7451171875,32.0,0.1,2.0,1.0,64.0
5,0.8139589428901672,0.8899071216583252,0.9433488845825195,16.074180603027344,3326.498046875,32.0,0.1,2.0,1.0,128.0
6,0.22406093776226044,0.06839903444051743,0.26153209805488586,8.496935844421387,1054.5228271484375,32.0,0.1,2.0,1.0,512.0
7,0.5907365679740906,0.4152451753616333,0.6443951725959778,20.248977661132812,5632.79443359375,32.0,0.1,2.0,1.0,1024.0
8,0.8066533207893372,0.7169619798660278,0.8467360734939575,25.0040283203125,8450.0048828125,32.0,0.1,4.0,1.0,64.0
9,0.23130202293395996,0.07147884368896484,0.2673552632331848,9.048714637756348,1193.1055908203125,32.0,0.1,4.0,1.0,128.0
10,0.8431277275085449,0.7771399617195129,0.881555438041687,25.80738639831543,8982.2001953125,32.0,0.1,4.0,1.0,512.0
11,1.0726436376571655,1.2168391942977905,1.1031043529510498,30.862043380737305,12703.5478515625,32.0,0.1,4.0,1.0,1024.0
12,0.2693347930908203,0.11762747168540955,0.342968612909317,3.0817928314208984,115.40774536132812,32.0,0.1,6.0,1.0,64.0
13,0.8724000453948975,0.8273573517799377,0.9095918536186218,26.45207977294922,9421.0419921875,32.0,0.1,6.0,1.0,128.0
14,2.47171950340271,6.175673484802246,2.4850902557373047,61.67411422729492,49303.52734375,32.0,0.1,6.0,1.0,512.0
15,1.1170586347579956,1.3140959739685059,1.146340250968933,31.840240478515625,13498.025390625,32.0,0.1,6.0,1.0,1024.0
16,1.3054372072219849,1.7912144660949707,1.3383625745773315,36.55812072753906,17680.396484375,32.0,0.01,1.0,1.0,64.0
17,1.4551352262496948,2.1826369762420654,1.4773750305175781,39.464073181152344,20581.791015625,32.0,0.01,1.0,1.0,128.0
18,0.7912594676017761,0.8992278575897217,0.9482762813568115,22.503114700317383,8556.7275390625,32.0,0.01,1.0,1.0,512.0
19,0.697853684425354,0.7246192097663879,0.8512457013130188,18.10857391357422,4550.81689453125,32.0,0.01,1.0,1.0,1024.0
20,0.41227272152900696,0.29084891080856323,0.5393040776252747,3.4158005714416504,100.16917419433594,32.0,0.01,2.0,1.0,64.0
21,0.964218258857727,1.0365488529205322,1.0181103944778442,11.403095245361328,1213.9710693359375,32.0,0.01,2.0,1.0,128.0
22,1.1253447532653809,1.3654685020446777,1.1685326099395752,27.66705894470215,10745.92578125,32.0,0.01,2.0,1.0,512.0
23,1.0871140956878662,1.248091220855713,1.1171799898147583,31.18064308166504,12959.640625,32.0,0.01,2.0,1.0,1024.0
24,0.6873376369476318,0.5656297206878662,0.7520835995674133,10.421659469604492,1198.235107421875,32.0,0.01,4.0,1.0,64.0
25,1.242631435394287,1.610246181488037,1.2689547538757324,34.57636260986328,15843.548828125,32.0,0.01,4.0,1.0,128.0
26,0.8626549243927002,0.8104321956634521,0.9002400636672974,26.236398696899414,9272.9755859375,32.0,0.01,4.0,1.0,512.0
27,1.4895516633987427,2.2850332260131836,1.5116326808929443,40.043270111083984,21108.650390625,32.0,0.01,4.0,1.0,1024.0
28,0.7033337354660034,0.5610460638999939,0.7490300536155701,22.738019943237305,7037.28662109375,32.0,0.01,6.0,1.0,64.0
29,0.9395306706428528,0.9489348530769348,0.9741328954696655,27.93264389038086,10469.12890625,32.0,0.01,6.0,1.0,128.0
30,0.4459352493286133,0.2609149217605591,0.5107983350753784,16.95638656616211,4012.885498046875,32.0,0.01,6.0,1.0,512.0
31,1.5005155801773071,2.3178870677948,1.5224608182907104,40.29057312011719,21365.072265625,32.0,0.01,6.0,1.0,1024.0
32,0.5291595458984375,0.3960709869861603,0.629341721534729,12.173144340515137,2119.875732421875,32.0,0.001,1.0,1.0,64.0
33,1.36917245388031,2.14750337600708,1.4654362201690674,34.48945617675781,16426.220703125,32.0,0.001,1.0,1.0,128.0
34,0.9567305445671082,1.0482228994369507,1.0238275527954102,24.552162170410156,8374.6142578125,32.0,0.001,1.0,1.0,512.0
35,1.0624165534973145,1.2206451892852783,1.104828119277954,29.238426208496094,11571.91796875,32.0,0.001,1.0,1.0,1024.0
36,1.3442957401275635,2.002138137817383,1.4149693250656128,35.66245651245117,16648.947265625,32.0,0.001,2.0,1.0,64.0
37,0.8012808561325073,0.7911900877952576,0.8894886374473572,20.214515686035156,5364.7197265625,32.0,0.001,2.0,1.0,128.0
38,0.6014239192008972,0.4739159345626831,0.68841552734375,15.68402099609375,3466.268310546875,32.0,0.001,2.0,1.0,512.0
39,1.022153615951538,1.166646957397461,1.0801143646240234,26.717388153076172,9653.33984375,32.0,0.001,2.0,1.0,1024.0
40,1.1487421989440918,1.4899235963821411,1.2206242084503174,31.23430061340332,13755.97265625,32.0,0.001,4.0,1.0,64.0
41,0.4708773195743561,0.38024047017097473,0.6166363954544067,12.28951644897461,1989.5592041015625,32.0,0.001,4.0,1.0,128.0
42,0.9383904337882996,0.9940438866615295,0.997017502784729,25.46584129333496,8835.3193359375,32.0,0.001,4.0,1.0,512.0
43,0.4141014814376831,0.22962941229343414,0.4791966378688812,12.205830574035645,1988.6900634765625,32.0,0.001,4.0,1.0,1024.0
44,0.9739833474159241,1.2342942953109741,1.1109880208969116,25.56332015991211,10035.3427734375,32.0,0.001,6.0,1.0,64.0
45,0.8295227289199829,0.8095148205757141,0.8997304439544678,23.22080421447754,7257.79443359375,32.0,0.001,6.0,1.0,128.0
46,0.7754808664321899,0.7771425247192383,0.8815568685531616,20.27827262878418,6544.359375,32.0,0.001,6.0,1.0,512.0
47,0.8474381566047668,0.7991282939910889,0.893939733505249,22.501874923706055,6648.181640625,32.0,0.001,6.0,1.0,1024.0
48,0.5155003070831299,0.3362112045288086,0.5798372030258179,11.982003211975098,1916.0594482421875,32.0,0.0001,1.0,1.0,64.0
49,0.9247586131095886,0.9732204079627991,0.9865193367004395,26.245689392089844,9216.0361328125,32.0,0.0001,1.0,1.0,128.0
50,0.9600429534912109,1.0686768293380737,1.0337682962417603,25.18832778930664,8681.2265625,32.0,0.0001,1.0,1.0,512.0
51,0.44131097197532654,0.2977240979671478,0.5456410050392151,10.514385223388672,1583.708251953125,32.0,0.0001,1.0,1.0,1024.0
52,0.8430510759353638,0.8520908355712891,0.9230876564979553,24.524188995361328,8200.48828125,32.0,0.0001,2.0,1.0,64.0
53,0.6684483289718628,0.5892093181610107,0.7675997018814087,17.270313262939453,3846.8369140625,32.0,0.0001,2.0,1.0,128.0
54,0.8623502254486084,0.8790388107299805,0.9375706911087036,21.629762649536133,6248.4912109375,32.0,0.0001,2.0,1.0,512.0
55,0.395916610956192,0.24499167501926422,0.4949663281440735,8.680736541748047,1042.888671875,32.0,0.0001,2.0,1.0,1024.0
56,0.6328136920928955,0.5201576352119446,0.721219539642334,17.562715530395508,4271.44873046875,32.0,0.0001,4.0,1.0,64.0
57,0.8956826329231262,0.9861006140708923,0.9930260181427002,26.95582389831543,10094.9775390625,32.0,0.0001,4.0,1.0,128.0
58,0.9057993292808533,0.9260411858558655,0.9623103141784668,23.613935470581055,7389.55224609375,32.0,0.0001,4.0,1.0,512.0
59,0.4814894497394562,0.36062562465667725,0.6005211472511292,9.614030838012695,1503.4832763671875,32.0,0.0001,4.0,1.0,1024.0
60,0.6232564449310303,0.5165036916732788,0.7186819314956665,15.887078285217285,3381.904052734375,32.0,0.0001,6.0,1.0,64.0
61,0.8629896640777588,0.8726857304573059,0.934176504611969,23.153846740722656,7160.84033203125,32.0,0.0001,6.0,1.0,128.0
62,0.9107629060745239,0.9817880988121033,0.9908522367477417,24.265932083129883,8138.97900390625,32.0,0.0001,6.0,1.0,512.0
63,0.8004589676856995,0.7934597730636597,0.8907635807991028,20.186071395874023,5567.44873046875,32.0,0.0001,6.0,1.0,1024.0
64,0.590272068977356,0.49410930275917053,0.7029290795326233,14.827861785888672,3102.1455078125,32.0,1e-05,1.0,1.0,64.0
65,0.8172867894172668,0.8039265275001526,0.8966194987297058,21.57146453857422,6056.400390625,32.0,1e-05,1.0,1.0,128.0
66,0.9902157187461853,1.1242597103118896,1.0603110790252686,25.821147918701172,9245.125,32.0,1e-05,1.0,1.0,512.0
67,0.8596593141555786,0.9360867738723755,0.967515766620636,22.818864822387695,7547.94775390625,32.0,1e-05,1.0,1.0,1024.0
68,0.5911843180656433,0.5142497420310974,0.7171120643615723,13.631948471069336,2461.387451171875,32.0,1e-05,2.0,1.0,64.0
69,0.7332708835601807,0.678192675113678,0.823524534702301,19.74017906188965,5241.53857421875,32.0,1e-05,2.0,1.0,128.0
70,1.0092053413391113,1.1415454149246216,1.0684312582015991,25.680593490600586,8500.6708984375,32.0,1e-05,2.0,1.0,512.0
71,1.3129281997680664,1.9894531965255737,1.4104797840118408,35.58305358886719,17806.607421875,32.0,1e-05,2.0,1.0,1024.0
72,0.593004584312439,0.5293722152709961,0.7275797128677368,13.366622924804688,2334.240966796875,32.0,1e-05,4.0,1.0,64.0
73,1.0688260793685913,1.3066449165344238,1.1430857181549072,28.067787170410156,10309.3720703125,32.0,1e-05,4.0,1.0,128.0
