,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,batch_size,full_attention,lr,RMSE,MAE,MAPE
0,5,21,23,1,6,0.19034403765568483,8,32,False,0.001974660305993362,0.08306900411844254,0.05718033,11.800117045640945
1,11,18,25,3,6,0.22109485303263585,7,64,False,0.0017322960092026043,0.05185559764504433,0.035991907,7.7100880444049835
2,15,16,16,2,4,0.06208906067638287,7,32,False,0.004396481992302116,0.07450616359710693,0.055105206,11.446234583854675
3,14,6,27,1,3,0.04660446860183239,8,64,True,0.004827421302859992,0.0611930675804615,0.04436953,9.03719812631607
4,25,30,10,2,6,0.027277240147204528,7,128,True,0.0015934532581825618,0.04810217395424843,0.031833697,7.00126588344574
5,12,30,32,1,6,0.02686582233286584,10,128,True,0.003043878185908426,0.05799021199345589,0.043379836,9.087517857551575
6,10,22,20,1,6,0.13799351496139126,10,32,True,0.004247297851256767,0.09143302589654922,0.064279936,13.99429440498352
7,5,16,32,1,2,0.0206288493842663,8,256,True,0.0035593829718559094,0.04842844605445862,0.032335978,7.052421569824219
8,18,25,30,2,8,0.2949310488425392,10,128,True,0.0014076010745953122,0.04924715310335159,0.033498105,7.465986907482147
9,28,14,15,1,7,0.17662393097569204,6,32,False,0.003944818607448408,0.05459621921181679,0.036810018,7.895129919052124
10,30,30,10,2,4,0.10132315806733205,6,128,True,0.002330366740570691,0.048370517790317535,0.03259709,7.215628772974014
11,31,31,8,2,4,0.11603261885597782,6,128,True,0.0022189584544018725,0.050287846475839615,0.034158465,7.3179274797439575
12,24,26,8,2,4,0.09274916053142213,7,128,True,0.0010720435222019722,0.048020727932453156,0.03223572,7.023362815380096
13,23,26,12,2,5,0.07851240321565009,7,128,True,0.0011964428055912363,0.04823346808552742,0.0322908,7.027823477983475
14,23,8,13,3,5,0.018345881103941628,9,256,True,0.0010795826841098366,0.04802301898598671,0.032557607,7.094524055719376
15,20,8,14,3,2,0.08256753252103911,9,256,True,0.0010222250734710336,0.05020357668399811,0.034211583,7.351817935705185
16,23,3,18,3,5,0.12821929435408375,9,256,True,0.0026845506651457162,0.048442739993333817,0.032718983,7.265879958868027
17,26,10,8,3,3,0.0006444404490767719,9,256,True,0.003005098966666382,0.05044278874993324,0.03431326,7.342320680618286
18,20,1,12,3,3,0.16247627580467378,8,256,False,0.0011135064173501854,0.04819221422076225,0.032145746,7.102782279253006
19,1,12,19,3,5,0.23116008897292029,9,64,True,0.0016264643404253225,0.049308039247989655,0.033414766,7.2474852204322815
20,21,5,12,3,4,0.05576085187353194,9,256,True,0.002283577017701032,0.050482556223869324,0.03453464,7.4019283056259155
21,25,27,9,2,7,0.005702437381735899,7,128,True,0.0016902888652617829,0.0654408261179924,0.048878457,10.009945929050446
22,26,21,11,2,5,0.041575261354440465,7,128,True,0.0014246111074487293,0.056011736392974854,0.039821904,8.438316732645035
23,28,28,14,2,7,0.0909793000488676,7,128,True,0.0010126766095672228,0.04895639792084694,0.0325391,7.081964612007141
24,18,24,10,2,5,0.06505764614172377,6,128,True,0.0018678942646907619,0.05013508349657059,0.035029873,7.4773237109184265
25,23,19,17,2,8,0.03128435683846856,8,128,True,0.0013691608468135539,0.07899697124958038,0.05144347,10.710475593805313
26,28,28,21,2,6,0.11220744871966895,7,256,False,0.002579091378368019,0.048097848892211914,0.032383706,7.188063859939575
27,29,23,21,3,4,0.11224056607227383,8,256,False,0.003355841415439135,0.04933447390794754,0.03390005,7.2994716465473175
28,27,12,22,2,5,0.15104833442071935,6,256,False,0.0026653452177930644,0.048730671405792236,0.033162665,7.312502712011337
29,17,20,23,3,7,0.20911518426786102,8,256,False,0.002032568155817232,0.04822919890284538,0.031964697,7.031465321779251
30,22,27,25,2,3,0.27037975096788147,7,256,False,0.0020624594854464703,0.04785957187414169,0.031834252,7.035245001316071
31,22,27,25,2,3,0.2609540884833284,7,256,False,0.002629689868042227,0.04766993597149849,0.03163718,6.958188861608505
32,21,25,25,2,3,0.2626837068484654,7,256,False,0.002111683335173129,0.04795428737998009,0.031827647,7.03863650560379
33,21,25,26,2,3,0.2668399128299325,7,64,False,0.001958660070750464,0.04704279825091362,0.031684116,6.836593896150589
34,21,24,26,2,3,0.26787698502155166,7,64,False,0.00201501401179783,0.046313073486089706,0.031195007,6.725680828094482
35,15,23,27,2,2,0.25867497121835586,7,64,False,0.0018619767851433028,0.04850460961461067,0.031992335,6.992702931165695
36,19,28,26,2,3,0.2958832554939176,6,64,False,0.00235127248723353,0.08008480072021484,0.061847076,13.114051520824432
37,13,17,29,2,3,0.2687695708389479,7,64,False,0.002545648320262106,0.05650710314512253,0.03904325,8.141004294157028
38,16,21,24,2,2,0.2406995903530953,7,64,False,0.002896954951703818,0.06127781793475151,0.04448757,9.04482752084732
39,22,29,28,1,3,0.20602884955557924,8,64,False,0.003387178345139053,0.057125966995954514,0.0436599,9.398161619901657
40,10,24,30,2,2,0.284675415601863,7,32,False,0.004923496211653326,0.0758616104722023,0.05283759,10.98238006234169
41,20,26,25,2,3,0.24900525676842028,7,64,False,0.001986848032162022,0.055650316178798676,0.03740598,7.830563932657242
42,18,25,25,2,3,0.27115605991093084,7,64,False,0.002081731995934997,0.04947812110185623,0.032894295,7.026631385087967
43,21,31,27,2,3,0.27414871874171604,6,256,False,0.002433308764358324,0.048484161496162415,0.03282166,7.24845826625824
44,25,22,23,2,2,0.22489767195026705,8,32,False,0.002184530890192009,0.0800052061676979,0.054003954,11.285828053951263
45,21,18,26,1,4,0.25550624043115594,7,64,False,0.0017985929123398032,0.04886084049940109,0.033622127,7.52115473151207
46,16,27,24,2,4,0.28479889650368573,6,256,False,0.002794790372440506,0.0484340526163578,0.032410305,7.151070982217789
47,19,29,29,2,3,0.19472502260301577,7,256,False,0.0024582802484679886,0.05007746443152428,0.03348796,7.219426333904266
48,24,25,31,2,2,0.2461260755472918,7,64,False,0.0015224988900577486,0.04828866198658943,0.032125313,7.027038186788559
