,input_chunk_length,training_length,hidden_dim,n_rnn_layers,dropout,batch_size,lr,RMSE,MAE,MAPE
0,21,46,20,2,0.06489047070786663,64,0.0019367699066876534,0.027011558413505554,0.018272737,3.191956505179405
1,14,27,17,2,0.04836154862600097,64,0.004788280195348139,0.03700536489486694,0.02604083,4.511991888284683
2,20,57,10,1,0.13522298914144673,64,0.003026271682413487,0.02677420899271965,0.017857138,3.1260058283805847
3,4,30,13,2,0.0395465528417842,64,0.004097314645108877,0.028341110795736313,0.019408723,3.3544640988111496
4,2,22,15,1,0.1707543254577408,128,0.004738429225681015,0.028893399983644485,0.020127146,3.507080301642418
5,6,58,11,2,0.25708591831363503,128,0.004650170173121793,0.026423923671245575,0.017499784,3.068073093891144
6,27,56,27,2,0.26298419789253286,256,0.004466284752948826,0.02648080140352249,0.01759381,3.0848583206534386
7,19,43,22,1,0.2756349289486367,128,0.004307718582451939,0.026890065521001816,0.017993452,3.144339844584465
8,24,34,24,2,0.1315595542658615,32,0.0015223965319454357,0.03155766800045967,0.022699913,3.9232544600963593
9,8,31,20,3,0.22483333868321498,32,0.004806209012930714,0.036238353699445724,0.026960088,4.644111171364784
10,11,12,8,3,0.20534970854132084,128,0.003282059272523824,0.026514807716012,0.017761206,3.1222648918628693
11,28,61,32,2,0.29472915977455205,256,0.00347655600018967,0.026519116014242172,0.017645575,3.095914050936699
12,31,54,28,2,0.24351191854319187,256,0.0039026415225863176,0.02682708203792572,0.018023549,3.1301405280828476
13,7,47,27,2,0.25688888902770174,256,0.0038158341846719476,0.026489460840821266,0.017614963,3.0894244089722633
14,13,52,31,2,0.19264995715517408,128,0.002458308235472939,0.02729429490864277,0.018500688,3.245259076356888
15,26,62,26,3,0.10210888002408613,256,0.0024964509158738623,0.026493458077311516,0.017676035,3.1039558351039886
16,16,51,12,2,0.005945447737130044,128,0.0010045552966301001,0.02642674557864666,0.017547943,3.0777793377637863
17,9,41,11,2,0.006568524573807034,128,0.0011301679899983288,0.026702269911766052,0.01787728,3.1371239572763443
18,17,49,16,3,0.08368432441137737,128,0.002600579347110725,0.03474211320281029,0.026045756,4.4659774750471115
19,1,5,8,1,0.005476736596677745,128,0.001844405642826967,0.0269740279763937,0.018001974,3.131379559636116
20,5,38,13,2,0.1587670843791538,128,0.001181270274361488,0.02679784968495369,0.018261481,3.2189268618822098
21,23,57,19,2,0.28975900643760955,256,0.004341804558880785,0.027627013623714447,0.019445604,3.4393321722745895
22,16,52,13,2,0.2536723543081909,32,0.004521743593364188,0.03624445199966431,0.024897357,4.353341460227966
23,30,58,11,2,0.2128808666474082,256,0.004990224723649808,0.02639397606253624,0.017403373,3.044774755835533
24,12,60,11,2,0.21251770930203248,128,0.004979733304524159,0.026465672999620438,0.01759359,3.0875353142619133
25,31,59,14,2,0.23165992306821387,128,0.003592014750496942,0.026666680350899696,0.017738773,3.1124353408813477
26,18,50,10,2,0.18989337373927034,256,0.004102436598641254,0.02661917544901371,0.017938364,3.1533118337392807
27,15,54,18,2,0.11333191435894734,32,0.002840138402364253,0.034771330654621124,0.026107512,4.542550817131996
28,11,43,11,1,0.17536373631627156,128,0.004995066618951509,0.026760967448353767,0.017925663,3.1177418306469917
29,23,55,8,3,0.07764864681093629,64,0.0019456956826134019,0.026417769491672516,0.017548079,3.07906661182642
30,22,47,8,3,0.07877990363910602,64,0.0021308285806222113,0.026376856490969658,0.017391961,3.041982278227806
31,22,48,8,3,0.08317455234648347,64,0.002080222649732193,0.026387395337224007,0.017467652,3.061590902507305
32,23,46,8,3,0.06465459981570758,64,0.0020370851243007053,0.026373937726020813,0.017407162,3.0469030141830444
33,21,47,9,3,0.04794457980680965,64,0.0021171137034518396,0.02716382034122944,0.018362712,3.196713700890541
34,29,44,9,3,0.027860988134040178,64,0.002195507553942314,0.027652272954583168,0.018980887,3.301168605685234
35,25,39,9,3,0.07777942713609985,64,0.0015436007072021495,0.026385104283690453,0.017401332,3.0424145981669426
36,25,39,9,3,0.06486101975126544,64,0.0016250935092349667,0.026402348652482033,0.017421212,3.0464546754956245
37,21,38,15,3,0.09193714019929844,64,0.001634044034519565,0.026424799114465714,0.017572239,3.0842365697026253
