date,volume,trend,sen,price
2017-12-03,0.026206098991482112,0.30169483495789556,0.3448952427827218,0.12484512716814386
2017-12-04,0.011890800694338673,0.34338469555742424,0.3779313917096438,0.13071905333656497
2017-12-05,0.011416104177996132,0.32253976525765987,0.3471409034878304,0.1390927417230694
2017-12-06,0.022409067494730248,0.46845427735601003,0.34094997516295705,0.16552456740062357
2017-12-07,0.08650937854105922,0.927042743950825,0.34359530588887394,0.23718109137237953
2017-12-08,0.12960122043915026,0.8853528833512962,0.3320493896316436,0.21259775202343467
2017-12-09,0.03489998417692863,0.5622564637049495,0.35274255232956114,0.18710755540259053
2017-12-10,0.05271538440112429,0.5414115334051852,0.3497606354560097,0.19552495039351542
2017-12-11,0.03716866437932563,0.6352137197541246,0.3969682943125176,0.21568003462642987
2017-12-12,0.020157465238777064,0.593523859154596,0.398926595085847,0.21790696321091857
2017-12-13,0.01859200829048364,0.5309890682553031,0.3183985235819226,0.20665119684951577
2017-12-14,0.01695990175286064,0.46845427735601003,0.3039423003991431,0.21193559317162192
2017-12-15,0.028370072588113287,0.41634195160659926,0.3787297896907869,0.22922227297286252
2017-12-16,0.022576574332856824,0.4059194864567171,0.401249911327833,0.25541410831960976
2017-12-17,0.017710971949397438,0.4788767425058922,0.37649106285466744,0.25165924317025534
2017-12-18,0.024237502913540175,0.4476093470562457,0.38498246616541704,0.24800202615359285
2017-12-19,0.028342403240294047,0.4997216728056565,0.3359938886374508,0.23225884163915528
2017-12-20,0.03603651773834472,0.6143687894543602,0.3351416380357182,0.21495617565935948
2017-12-21,0.025190495274064233,0.4892992076557744,0.3354646932828264,0.20401446952859786
2017-12-22,0.06221851036910796,1.0,0.3465185946846942,0.16875981725787795
2017-12-23,0.022354752820285793,0.6143687894543602,0.35176007447859065,0.18672696881876302
2017-12-24,0.017026370248003686,0.4788767425058922,0.34569157193405214,0.17444750997257438
2017-12-25,0.007779753421134126,0.4371868819063637,0.3590831831689318,0.17214378413818135
2017-12-26,0.017735957046956487,0.4059194864567171,0.3605466911262106,0.20807413186698187
2017-12-27,0.0216458800110221,0.3642296258571885,0.3669162841824884,0.20429153080537732
2017-12-28,0.023422359963193546,0.3850745561569528,0.33187671041650585,0.18402485828916823
2017-12-29,0.014909435089351181,0.32253976525765987,0.3306256437700606,0.18446988569860612
2017-12-30,0.014051370218826496,0.332962230407542,0.3045868803944565,0.16154770155164727
2017-12-31,0.01023073063006696,0.23916004405860267,0.3517959792540389,0.18047971332454268
2018-01-01,0.006992537537791851,0.260004974358367,0.37269627285185497,0.16889618140054183
2018-01-02,0.01703090362025277,0.31038022258279735,0.2974216092754694,0.1879694517930081
2018-01-03,0.012419542165813775,0.32297403463890495,0.399448966857405,0.1920370155534718
2018-01-04,0.01752119215205578,0.31038022258279735,0.31027707200254734,0.1981313834011889
2018-01-05,0.02909821844922821,0.29148950449863603,0.32738073194943934,0.234785786345443
2018-01-06,0.017653552824783383,0.2725987864144746,0.3531468228549079,0.23489043654097702
2018-01-07,0.01092697406071989,0.260004974358367,0.3392660194715941,0.21464539435951624
2018-01-08,0.02615822633456975,0.31038022258279735,0.345613603513295,0.19695126361515117
2018-01-09,0.01750265931974579,0.28519259847058215,0.34059898674016725,0.1923605830194536
2018-01-10,0.021751340403476187,0.2788956924425284,0.36236026895314394,0.19087839814755028
2018-01-11,0.026613292434277364,0.33556784669501255,0.2925509257143141,0.1682279055524342
2018-01-12,0.016421960473126492,0.2663018803864208,0.3420670339694016,0.17923288613134378
2018-01-13,0.011429013387300624,0.22852044421809797,0.32732524275101976,0.18597229064250828
2018-01-14,0.01256409846494326,0.20962972613393654,0.306127950168351,0.17484307318779244
2018-01-15,0.01192797128940894,0.21592663216199035,0.3225208615207708,0.17384010929175542
2018-01-16,0.048230683786222486,0.4363183431438734,0.3246816379546738,0.13209992335115275
2018-01-17,0.05131673921958303,0.5874440878171647,0.31237472413937256,0.12730925851079636
2018-01-18,0.030687815154146172,0.41742762505971204,0.3459395044984093,0.12970104762337678
2018-01-19,0.017471562699002064,0.29148950449863603,0.32658345880862966,0.13263650104828523
2018-01-20,0.019225982920918275,0.22852044421809797,0.3535845380682127,0.15595626498050208
2018-01-21,0.01809554247808053,0.22222353819004415,0.2738692594653746,0.13178302063807068
2018-01-22,0.0219938068164388,0.2725987864144746,0.37122313475466323,0.12072858653413779
2018-01-23,0.020682301974901125,0.2411142562742056,0.34449304978544654,0.1192131592180605
2018-01-24,0.013949323979766812,0.21592663216199035,0.33694870714315156,0.1251621150342714
2018-01-25,0.011824129843583778,0.21592663216199035,0.35281785336875354,0.12435681688536049
2018-01-26,0.01976540062118738,0.22852044421809797,0.3234073473477716,0.1215564110989098
2018-01-27,0.010079493126800124,0.19073900804977512,0.33112070392291665,0.12794311589924498
2018-01-28,0.008890305919280235,0.17184828996561377,0.38377056274333105,0.13119594447723557
2018-01-29,0.00699116980131821,0.16555138393755997,0.3819428547368516,0.12330728021839224
2018-01-30,0.006857244497105246,0.20333282010588277,0.3631712649300452,0.12233751589976441
2018-01-31,0.015201400196555408,0.19703591407782897,0.3039178383467053,0.10517114563270968
2018-02-01,0.011942616471635206,0.2788956924425284,0.30832031344778127,0.10710910459134057
2018-02-02,0.02062666759888157,0.3670523768352815,0.33197804252706925,0.09089895954609362
2018-02-03,0.03212345585841521,0.2411142562742056,0.28718740115441227,0.0871661879695533
2018-02-04,0.013047728989465733,0.19703591407782897,0.3317163261228591,0.08972442341079842
2018-02-05,0.012569946824768505,0.3670523768352815,0.3056963133330876,0.07917483836056716
2018-02-06,0.023686838830707622,0.4866935913683038,0.329615780461958,0.05645036685666682
2018-02-07,0.04528005432135265,0.3040833165547436,0.34855572714747113,0.06979139863984646
2018-02-08,0.021148159254599643,0.22852044421809797,0.34868554363852117,0.0682446680434191
2018-02-09,0.01174683580924912,0.19703591407782897,0.3697431288807947,0.07751420541090936
2018-02-10,0.010449171961683278,0.15925447790950617,0.3749986903548986,0.08437976440756745
2018-02-11,0.012764451832558567,0.14666066585339854,0.3320505156959516,0.0831990399766305
2018-02-12,0.009588374291820922,0.15925447790950617,0.4217149839369346,0.07689411125166001
2018-02-13,0.011063260565558918,0.15295757188145237,0.33878001295449206,0.08842759440169132
2018-02-14,0.008151405990976041,0.14666066585339854,0.39324818612778717,0.08232313590671439
2018-02-15,0.012260584422193879,0.15925447790950617,0.39382295677896767,0.09644970491731439
2018-02-16,0.018167844330846165,0.14666066585339854,0.41386909169475333,0.10707936963434692
2018-02-17,0.011467209052047195,0.1340668537972909,0.3724580316272393,0.10774236116503844
2018-02-18,0.014610101589054406,0.14036375982534474,0.3700287122877382,0.12096232228103246
2018-02-19,0.020462786887339816,0.12776994776923717,0.3578229881499256,0.11345897653725331
2018-02-20,0.013408429584922173,0.15295757188145237,0.3390816240539077,0.12245986527093247
2018-02-21,0.0175660021905622,0.14666066585339854,0.3542123647265654,0.12865993678356305
2018-02-22,0.01953148123563967,0.1340668537972909,0.3540340435902935,0.10492118352100477
2018-02-23,0.019819818725629563,0.10887922968507573,0.41521043590610557,0.10584153500136595
2018-02-24,0.01635171074443743,0.09628541762896813,0.37402860387221765,0.11001884671837228
2018-02-25,0.013291527666213658,0.08369160557286053,0.344444236760762,0.10133480873026535
2018-02-26,0.009232076096880612,0.10258232365702193,0.3570695035130747,0.10066538716892787
